X,Y,OBJECTID,source,ext_id,cat1,cat2,cat3,org_name,Name,addrln1,addrln2,city,state,hours,phones,url,info1,info2,post_id,description,zip,link,use_type,latitude,longitude,date_updated,email,dis_status,POINT_X,POINT_Y
-117.954510057057,34.0081099672611,71247,DOE Private Schools,19734457072812,Education,Private and Charter Schools,,,United Christian Education Center,16152 Gale Avenue,,Hacienda Heights,CA,,626-336-3334,,,,80193,"Religious, Coeducational, K-K",91745,http://egis3.lacounty.gov/lms/?p=80193,publish,34.00811,-117.95451,2015/11/16 18:53:23+00,ucecenter@gmail.com,,6575457.07107781,1825334.87388507
-118.36584005583,33.9772399665013,71248,DOE Private Schools,19646347060494,Education,Private and Charter Schools,,,"University of Children, The",1518 Centinela Avenue,,Inglewood,CA,,310-677-4406,,,,80194,"Religious, Coeducational, K-5",90302,http://egis3.lacounty.gov/lms/?p=80194,publish,33.97724,-118.36584,2015/11/16 18:53:23+00,,,6450753.85230888,1814299.36117923
-118.476550056227,34.1556399662363,71249,DOE Private Schools,19647336909378,Education,Private and Charter Schools,,,Valley Beth Shalom Day School,15739 Ventura Boulevard,,Encino,CA,,818-788-2199,,,,80195,"Religious, Coeducational, K-6",91436,http://egis3.lacounty.gov/lms/?p=80195,publish,34.15564,-118.47655,2015/11/16 18:53:23+00,sheva@vbsds.org,,6417496.47787888,1879362.4915514
-118.087910056957,34.6979299655333,71250,DOE Private Schools,19644776149504,Education,Private and Charter Schools,,,Valley Christian Academy,44821 Gloriosa Lane,,Lancaster,CA,,661-418-0917,,,,80196,"Religious, Coeducational, 1-12",93535,http://egis3.lacounty.gov/lms/?p=80196,publish,34.69793,-118.08791,2015/11/16 18:53:23+00,valleychristianacademy8@gmail.com,,6535246.82144597,2076383.5482959
-118.112020056864,33.8748399669969,71251,DOE Private Schools,19643036944128,Education,Private and Charter Schools,,,Valley Christian Elementary School School,17408 Grand Avenue,,Bellflower,CA,,562-920-9902,,,,80197,"Religious, Coeducational, K-6",90706,http://egis3.lacounty.gov/lms/?p=80197,publish,33.87484,-118.11202,2015/11/16 18:53:23+00,vces@vcschools.org,,6527666.17125297,1776850.79565656
-118.104030056065,33.8703299677104,71252,DOE Private Schools,19642126936108,Education,Private and Charter Schools,,,Valley Christian High School School,17700 Dumont Avenue,,Cerritos,CA,,562-865-0281,,,,80198,"Religious, Coeducational, 9-12",90703,http://egis3.lacounty.gov/lms/?p=80198,publish,33.87033,-118.10403,2015/11/16 18:53:23+00,lbakker@vcschools.org,,6530089.87145805,1775206.89146405
-118.102990056419,33.867639967675,71253,DOE Private Schools,19642126983175,Education,Private and Charter Schools,,,Valley Christian Middle School School,18100 Dumont Avenue,,Cerritos,CA,,562-865-6519,,,,80199,"Religious, Coeducational, 7-8",90703,http://egis3.lacounty.gov/lms/?p=80199,publish,33.86764,-118.10299,2015/11/16 18:53:23+00,ptheule@vcschools.org,,6530404.58178663,1774227.60995807
-118.466320056223,34.2317899663023,71254,DOE Private Schools,19647337043045,Education,Private and Charter Schools,,,Valley High School School–-Site 2,15314 Rayen Street,,North Hills,CA,,818-893-4750,,,,80200,"Non-religious, Coeducational, 5-12",91343,http://egis3.lacounty.gov/lms/?p=80200,publish,34.23179,-118.46632,2015/11/16 18:53:23+00,shawn.welch@valleyhs.com,,6420719.96749489,1907060.04147114
-118.476130056111,34.2384699659894,71255,DOE Private Schools,19647336990717,Education,Private and Charter Schools,,,Valley Presbyterian Elementary School,9240 Haskell Avenue,,North Hills,CA,,818-894-3674,,,,80201,"Religious, Coeducational, K-6",91343,http://egis3.lacounty.gov/lms/?p=80201,publish,34.23847,-118.47613,2015/11/16 18:53:23+00,claudiamoreland1@gmail.com,,6417766.32379588,1909504.88763131
-118.475560055742,34.2009699660662,71256,DOE Private Schools,19647336964886,Education,Private and Charter Schools,,,Valley School–Individual Train,15700 Sherman Way,,Van Nuys,CA,,818-786-4720,,,,80202,"Non-religious, Coeducational, K-8",91406,http://egis3.lacounty.gov/lms/?p=80202,publish,34.20097,-118.47556,2015/11/16 18:53:23+00,jhaddad@valleyschool.com,,6417874.03289805,1895857.2971444
-118.405840055817,34.1688099664886,71257,DOE Private Schools,19647336936132,Education,Private and Charter Schools,,,Valley Torah High School School,12517 Chandler Boulevard,,Valley Village,CA,,818-505-7999,,,,80203,"Religious, Coeducational, 9-12",91607,http://egis3.lacounty.gov/lms/?p=80203,publish,34.16881,-118.40584,2015/11/16 18:53:23+00,vths@vths.org,,6438908.07022622,1884061.35945022
-118.371910056041,33.8587799675514,71258,DOE Private Schools,19753417017650,Education,Private and Charter Schools,,,Valor Christian Academy,525 Earle Lane,,Redondo Beach,CA,,310-798-5181,,,,80204,"Religious, Coeducational, K-8",90278,http://egis3.lacounty.gov/lms/?p=80204,publish,33.85878,-118.37191,2015/11/16 18:53:23+00,phornsby@valorca.org,,6448754.0351143,1771196.10913131
-118.456280055743,33.9924899665372,71259,DOE Private Schools,19647336962211,Education,Private and Charter Schools,,,Venice Lutheran School,815 Venice Boulevard,,Venice,CA,,310-823-9367,,,,80205,"Religious, Coeducational, K-8",90291,http://egis3.lacounty.gov/lms/?p=80205,publish,33.99249,-118.45628,2015/11/16 18:53:23+00,vlsoffice@aol.com,,6423359.34115313,1819961.22846439
-118.254010056313,33.9351399672983,71260,DOE Private Schools,19647336936157,Education,Private and Charter Schools,,,Verbum Dei High School School,11100 South Central Avenue,,Los Angeles,CA,,323-564-6651,,,,80206,"Religious, Boys Only, 9-12",90059,http://egis3.lacounty.gov/lms/?p=80206,publish,33.93514,-118.25401,2015/11/16 18:53:23+00,doconnell@verbumdei.us,,6484620.00570506,1798873.77129556
-118.290650056369,33.7943099672472,71261,DOE Private Schools,19647336130728,Education,Private and Charter Schools,,,Vermont Christian School,25302 Vermont Avenue,,Harbor City,CA,,310-534-0260,,,,80207,", Coeducational, 1-12",90710,http://egis3.lacounty.gov/lms/?p=80207,publish,33.79431,-118.29065,2015/11/16 18:53:23+00,cristina@vermontchristianschool.com,,6473357.61746871,1747652.57354131
-118.642910055247,34.1356499662132,71262,DOE Private Schools,19646836983217,Education,Private and Charter Schools,,,Viewpoint School,23620 Mulholland Highway,,Calabasas,CA,,818-591-6500,,,,80208,"Non-religious, Coeducational, K-12",91302,http://egis3.lacounty.gov/lms/?p=80208,publish,34.13565,-118.64291,2015/11/16 18:53:23+00,admission@viewpoint.org,,6367120.5468068,1872368.17417523
-118.106710056716,34.154079966887,71263,DOE Private Schools,19648816936199,Education,Private and Charter Schools,,,Villa Esperanza Services,2116 East Villa Street,,Pasadena,CA,,626-449-2919,,,,80209,"Non-religious, Coeducational, K-12",91107,http://egis3.lacounty.gov/lms/?p=80209,publish,34.15408,-118.10671,2015/11/16 18:53:23+00,cgregg@villaesperanzaservices.org,,6529385.92142239,1878470.15737806
-118.356160056563,34.2307599666553,71264,DOE Private Schools,19647336936165,Education,Private and Charter Schools,,,Village Christian Schools,8930 Village Avenue,,Sun Valley,CA,,818-767-8382,,,,80210,"Religious, Coeducational, K-12",91352,http://egis3.lacounty.gov/lms/?p=80210,publish,34.23076,-118.35616,2015/11/16 18:53:23+00,tomk@villagechristian.org,,6454015.55215031,1906548.98311006
-118.419370055915,34.1719099665348,71265,DOE Private Schools,19647337102015,Education,Private and Charter Schools,,,Village Glen,13130 Burbank Boulevard,,Sherman Oaks,CA,,818-781-0360,,,,80211,"Non-religious, Coeducational, K-12",91401,http://egis3.lacounty.gov/lms/?p=80211,publish,34.17191,-118.41937,2015/11/16 18:53:23+00,pclark@thehelpgroup.org,,6434820.1200688,1885206.29548056
-117.809880057206,34.0182699671059,71266,DOE Private Schools,19649076147946,Education,Private and Charter Schools,,,Village Montessori Academy,23431 Golden Springs Drive,,Diamond Bar,CA,,909-860-4001,,,,80212,"Non-religious, Coeducational, K-K",91765,http://egis3.lacounty.gov/lms/?p=80212,publish,34.01827,-117.80988,2015/11/16 18:53:23+00,sfoo@villagemontessori.net,,6619283.33677155,1829083.67117748
-118.526300055268,34.0446399667835,71267,DOE Private Schools,19647336904080,Education,Private and Charter Schools,,,"Village School, Inc.",780 Swarthmore Avenue,,Pacific Palisades,CA,,310-459-8411,,,,80213,"Non-religious, Coeducational, K-6",90272,http://egis3.lacounty.gov/lms/?p=80213,publish,34.04464,-118.5263,2015/11/16 18:53:23+00,mpardo@village-school.org,,6402233.90735422,1839043.14108789
-118.112210057482,34.7049699659002,71268,DOE Private Schools,19646676942411,Education,Private and Charter Schools,,,Vineyard Christian School,1011 East Avenue I,,Lancaster,CA,,661-948-3766,,,,80214,"Religious, Coeducational, K-8",93535,http://egis3.lacounty.gov/lms/?p=80214,publish,34.70497,-118.11221,2015/11/16 18:53:23+00,kmoakley@growwithvcs.org,,6527945.72614005,2078952.89420706
-118.404300055491,33.957759966945,71269,DOE Private Schools,19647336964936,Education,Private and Charter Schools,,,Visitation Elementary School,8740 South Emerson Avenue,,Los Angeles,CA,,310-645-6620,,,,80215,"Religious, Coeducational, K-8",90045,http://egis3.lacounty.gov/lms/?p=80215,publish,33.95776,-118.4043,2015/11/16 18:53:23+00,cwatson@visitationschool.org,,6439064.97936122,1807254.90053065
-118.410860055675,34.0314499669476,71270,DOE Private Schools,19647337092703,Education,Private and Charter Schools,,,Vista,3200 Motor Avenue,,Los Angeles,CA,,310-836-1223,,,,80216,"Non-religious, Coeducational, K-12",90034,http://egis3.lacounty.gov/lms/?p=80216,publish,34.03145,-118.41086,2015/11/16 18:53:23+00,Sandrababcock@vistadelmar.org,,6437185.26133588,1834080.0565259
-118.380590055439,33.9046699674997,71271,DOE Private Schools,19643526133425,Education,Private and Charter Schools,,,Vistamar School,737 Hawaii Street,,El Segundo,CA,,310-643-7377,,,,80217,"Non-religious, Coeducational, 9-12",90245,http://egis3.lacounty.gov/lms/?p=80217,publish,33.90467,-118.38059,2015/11/16 18:53:23+00,kareneshoo@vistamarschool.org,,6446181.92903805,1787906.3280074
-118.310930056317,33.9989099670731,71272,DOE Private Schools,19647336139810,Education,Private and Charter Schools,,,W.D.M Islamic Learning Center/S.C.M.S,"1758 West 49th Street, Building 207",,Los Angeles,CA,,323-445-4618,,,,80218,"Religious, Coeducational, K-12",90062,http://egis3.lacounty.gov/lms/?p=80218,publish,33.99891,-118.31093,2015/11/16 18:53:23+00,ibtihajam@yahoo.com,,6467425.96824281,1822129.44427231
-118.09416005722,34.1448299666004,71273,DOE Private Schools,19648816983233,Education,Private and Charter Schools,,,Walden School,74 South San Gabriel Boulevard,,Pasadena,CA,,626-792-6166,,,,80219,"Non-religious, Coeducational, K-6",91107,http://egis3.lacounty.gov/lms/?p=80219,publish,34.14483,-118.09416,2015/11/16 18:53:23+00,jcooper@waldenschool.net,,6533179.68647264,1875100.12113914
-117.889910056958,34.0196299671835,71274,DOE Private Schools,19649076145437,Education,Private and Charter Schools,,,Walnut Montessori Preschool Academy,3457 South Nogales Street,,West Covina,CA,,626-965-9060,,,,80220,"Non-religious, Coeducational, K-1",91792,http://egis3.lacounty.gov/lms/?p=80220,publish,34.01963,-117.88991,2015/11/16 18:53:23+00,walnutMontessori@gmail.com,,6595030.9197253,1829542.38482697
-118.410000056042,33.9254599673861,71275,DOE Private Schools,19645356143267,Education,Private and Charter Schools,,,Waterhouse Guild,591 East Palm Avenue,,El Segundo,CA,,310-339-5045,,,,80221,"Religious, Coeducational, 1-12",90245,http://egis3.lacounty.gov/lms/?p=80221,publish,33.92546,-118.41,2015/11/16 18:53:23+00,learnmore@waterhouseguild.com,,6437288.49866222,1795507.31739856
-118.151850056325,34.1386899664914,71276,DOE Private Schools,19648817096076,Education,Private and Charter Schools,,,"Waverly School, The",67 West Bellevue Drive,,Pasadena,CA,,626-792-5940,,,,80222,"Non-religious, Coeducational, K-12",91105,http://egis3.lacounty.gov/lms/?p=80222,publish,34.13869,-118.15185,2015/11/16 18:53:23+00,heidi@thewaverlyschool.org,,6515720.6610233,1872887.02517164
-118.098020056418,34.1708199669483,71277,DOE Private Schools,19648816929103,Education,Private and Charter Schools,,,Weizmann Day School,1434 North Altadena Drive,,Pasadena,CA,,626-797-0204,,,,80223,"Religious, Coeducational, K-8",91107,http://egis3.lacounty.gov/lms/?p=80223,publish,34.17082,-118.09802,2015/11/16 18:53:23+00,office@weizmann.net,,6532020.96306831,1884559.46770598
-118.378840056619,34.1586099669863,71278,DOE Private Schools,19647336964357,Education,Private and Charter Schools,,,"Wesley School, The",4832 Tujunga Avenue,,North Hollywood,CA,,818-508-4542,,,,80224,"Non-religious, Coeducational, K-8",91601,http://egis3.lacounty.gov/lms/?p=80224,publish,34.15861,-118.37884,2015/11/16 18:53:23+00,rpuccinelli@wesleyschool.org,,6447061.2510983,1880317.54246281
-117.935300057512,34.0858399667482,71279,DOE Private Schools,19644366964951,Education,Private and Charter Schools,,,West Covina Christian Elementary School,763 North Sunset Avenue,,West Covina,CA,,626-962-7089,,,,80225,"Religious, Coeducational, K-8",91790,http://egis3.lacounty.gov/lms/?p=80225,publish,34.08584,-117.9353,2015/11/16 18:53:23+00,info@wccsonline.net,,6581260.8724623,1853625.5272774
-117.870190057484,34.0714099671417,71280,DOE Private Schools,19644366960116,Education,Private and Charter Schools,,,West Covina Hills Adventist School,3528 East Temple Way,,West Covina,CA,,626-859-5005,,,,80226,"Religious, Coeducational, K-8",91791,http://egis3.lacounty.gov/lms/?p=80226,publish,34.07141,-117.87019,2015/11/16 18:53:23+00,wchprincipal@yahoo.com,,6600982.3349878,1848393.2562459
-118.351920056347,34.0895199663886,71281,DOE Private Schools,19647337099021,Education,Private and Charter Schools,,,West Hollywood Children's Academy,1030 North Vista Street,,West Hollywood,CA,,323-512-3946,,,,80227,"Non-religious, Coeducational, K-K",90046,http://egis3.lacounty.gov/lms/?p=80227,publish,34.08952,-118.35192,2015/11/16 18:53:23+00,whca@whca91.com,,6455117.19824097,1855144.96419914
-118.3660000559,34.0947999669459,71282,DOE Private Schools,19647336143606,Education,Private and Charter Schools,,,West Hollywood College Preparatory School,1317 North Crescent Heights Boulevard,,West Hollywood,CA,,323-822-7900,,,,80228,"Non-religious, Coeducational, K-12",90046,http://egis3.lacounty.gov/lms/?p=80228,publish,34.0948,-118.366,2015/11/16 18:53:23+00,info@westhollywoodschool.com,,6450861.11915472,1857081.66701864
-118.616730055285,34.2007399662456,71283,DOE Private Schools,19647336145742,Education,Private and Charter Schools,,,West Valley Carnegie High School School,22450 Sherman Way,,West Hills,CA,,818-582-9415,,,,80229,"Religious, Coeducational, 8-12",91307,http://egis3.lacounty.gov/lms/?p=80229,publish,34.20074,-118.61673,2015/11/16 18:53:23+00,Khardy@ carnegie-schools.com,,6375188.05987123,1896005.52355398
-118.616730055285,34.2007399662456,71284,DOE Private Schools,19647337084684,Education,Private and Charter Schools,,,West Valley Christian School,22450 Sherman Way,,West Hills,CA,,818-884-4710,,,,80230,"Religious, Coeducational, K-12",91307,http://egis3.lacounty.gov/lms/?p=80230,publish,34.20074,-118.61673,2015/11/16 18:53:23+00,kbaron@westvalleychristianschool.com,,6375188.05987123,1896005.52355398
-118.156510056569,33.8071599672177,71285,DOE Private Schools,19647257084064,Education,Private and Charter Schools,,,Westerly School of Long Beach,2950 East 29th Street,,Long Beach,CA,,562-981-3151,,,,80231,"Non-religious, Coeducational, K-8",90806,http://egis3.lacounty.gov/lms/?p=80231,publish,33.80716,-118.15651,2015/11/16 18:53:23+00,crodenhizer@westerlyschool.org,,6514122.69702764,1752238.37834606
-117.902670057567,34.0871199673475,71286,DOE Private Schools,19644366132765,Education,Private and Charter Schools,,,Western Christian PSP,124 North Armel Drive,,Covina,CA,,626-332-9981,,,,80232,"Religious, Coeducational, K-12",91722,http://egis3.lacounty.gov/lms/?p=80232,publish,34.08712,-117.90267,2015/11/16 18:53:23+00,marilyna5@aol.com,,6591140.47245371,1854099.30716972
-117.698560057686,34.1251299669882,71287,DOE Private Schools,19643946931810,Education,Private and Charter Schools,,,Western Christian School,3105 Padua Avenue,,Claremont,CA,,909-624-8291,,,,80233,"Religious, Coeducational, K-8",91711,http://egis3.lacounty.gov/lms/?p=80233,publish,34.12513,-117.69856,2015/11/16 18:53:23+00,kcardiel@westernchristian.org,,6652900.48213555,1868054.3862149
-118.485630056363,34.1296499662509,71288,DOE Private Schools,19647336983241,Education,Private and Charter Schools,,,"Westland School, The",16200 Mulholland Drive,,Los Angeles,CA,,310-472-5544,,,,80234,"Non-religious, Coeducational, K-6",90049,http://egis3.lacounty.gov/lms/?p=80234,publish,34.12965,-118.48563,2015/11/16 18:53:23+00,schooloffice@westlandschool.org,,6414703.77086589,1869917.5124099
-118.51001005607,34.1705499662333,71289,DOE Private Schools,19647337025349,Education,Private and Charter Schools,,,Westmark School,5461 Louise Avenue,,Encino,CA,,818-986-5045,,,,80235,"Non-religious, Coeducational, 2-12",91316,http://egis3.lacounty.gov/lms/?p=80235,publish,34.17055,-118.51001,2015/11/16 18:53:23+00,dcook@westmarkschool.org,,6407401.21558914,1884838.11872348
-118.156690056985,34.1265399668089,71290,DOE Private Schools,19648816936264,Education,Private and Charter Schools,,,Westridge School for Girls,324 Madeline Drive,,Pasadena,CA,,626-799-1053,,,,80236,"Non-religious, Girls Only, 4-12",91105,http://egis3.lacounty.gov/lms/?p=80236,publish,34.12654,-118.15669,2015/11/16 18:53:23+00,kheffley@westridge.org,,6514249.19021297,1868467.66983715
-118.150020057476,34.6097199664707,71291,DOE Private Schools,19648577024649,Education,Private and Charter Schools,,,Westside Christian,40027 11th Street West,,Palmdale,CA,,661-947-7000,,,,80237,", Coeducational, K-8",93551,http://egis3.lacounty.gov/lms/?p=80237,publish,34.60972,-118.15002,2015/11/16 18:53:23+00,hamson@dhbc-wcs.com,,6516530.24601831,2044303.50484456
